accuracy,dice_score,f1-score,f2-score,iou_score,loss,precision,recall,val_accuracy,val_dice_score,val_f1-score,val_f2-score,val_iou_score,val_loss,val_precision,val_recall
0.9427984952926636,0.621437668800354,0.621437668800354,0.6446542739868164,0.5275894999504089,0.2259528487920761,0.6057105660438538,0.6772753000259399,0.3990565240383148,0.19769304990768433,0.19769304990768433,0.21616321802139282,0.12686654925346375,35.22340774536133,0.39107438921928406,0.26858222484588623
0.981981635093689,0.8537723422050476,0.8537723422050476,0.8777531385421753,0.7649888396263123,0.04667617008090019,0.8224068284034729,0.896974503993988,0.9349784851074219,0.6165704131126404,0.6165704131126404,0.6062706112861633,0.5361980199813843,0.23363299667835236,0.6654412746429443,0.6138617992401123
0.9850561618804932,0.8754956722259521,0.8754956722259521,0.8892970681190491,0.7944633960723877,0.036812297999858856,0.8564202189445496,0.8998925089836121,0.9675950407981873,0.7618280649185181,0.7618280649185181,0.786292314529419,0.6631841659545898,0.10021605342626572,0.7378487586975098,0.8235082626342773
0.9844462275505066,0.8488051891326904,0.8488051891326904,0.8673979043960571,0.7596452236175537,0.043175335973501205,0.8239427804946899,0.8819996118545532,0.9044039845466614,0.5424728989601135,0.5424728989601135,0.5685880184173584,0.4593624472618103,0.424981951713562,0.5292733907699585,0.6330408453941345
0.9845486283302307,0.836047351360321,0.8360472321510315,0.861211359500885,0.7436788082122803,0.04684332385659218,0.8032562732696533,0.8814361095428467,0.9323952794075012,0.5903093218803406,0.5903093218803406,0.5821685791015625,0.5047112703323364,0.24065086245536804,0.6391713619232178,0.5923495292663574
0.984477698802948,0.8459436893463135,0.8459436893463135,0.8671653866767883,0.7547935843467712,0.045547958463430405,0.817809522151947,0.8839113712310791,0.9104125499725342,0.47023510932922363,0.47023510932922363,0.47410982847213745,0.4105660617351532,0.34044045209884644,0.4953305423259735,0.49470818042755127
0.9855333566665649,0.8596069812774658,0.8596069812774658,0.8764973282814026,0.7725562453269958,0.04076692461967468,0.8372300863265991,0.8897915482521057,0.9665089249610901,0.7126743793487549,0.7126743793487549,0.7272258996963501,0.6224368810653687,0.10785417258739471,0.7111083269119263,0.7542827129364014
0.9852533936500549,0.8642961978912354,0.8642963171005249,0.8792219161987305,0.7781916856765747,0.04076705873012543,0.8453497886657715,0.8911841511726379,0.9455540776252747,0.6178558468818665,0.6178559064865112,0.6270012259483337,0.534647524356842,0.19807127118110657,0.6364649534225464,0.652942419052124
0.985748827457428,0.8736045360565186,0.8736045360565186,0.8879464864730835,0.7903996109962463,0.038515251129865646,0.8550017476081848,0.8992707133293152,0.9408471584320068,0.579990565776825,0.579990565776825,0.5909415483474731,0.5099204182624817,0.21121427416801453,0.6031717658042908,0.6184619069099426
0.984955906867981,0.8701740503311157,0.8701740503311157,0.8830878734588623,0.7866365313529968,0.04020217806100845,0.8540237545967102,0.8934711813926697,0.9636951684951782,0.7590948939323425,0.7590948939323425,0.7560986280441284,0.6631947159767151,0.12093232572078705,0.7900243401527405,0.7735775113105774
0.9859463572502136,0.873756468296051,0.873756468296051,0.8872119784355164,0.7921148538589478,0.03775280714035034,0.8567502498626709,0.8980308175086975,0.9733447432518005,0.8324084281921387,0.8324085474014282,0.8430884480476379,0.7461438179016113,0.0685100257396698,0.8251034617424011,0.8658633232116699
0.9857074022293091,0.8731386661529541,0.8731386661529541,0.8849512338638306,0.7908070683479309,0.037771325558423996,0.8584833145141602,0.8945106863975525,0.9656558632850647,0.6996407508850098,0.6996407508850098,0.6939411759376526,0.6177255511283875,0.10644114017486572,0.743679404258728,0.7068856954574585
0.9859277606010437,0.8768742680549622,0.8768742680549622,0.887758731842041,0.7958841323852539,0.03669111803174019,0.8633261322975159,0.8965094089508057,0.9492689371109009,0.660835862159729,0.660835862159729,0.6482863426208496,0.5731014013290405,0.1809253841638565,0.7427976727485657,0.6583009958267212
0.9857311844825745,0.8762273788452148,0.8762273788452148,0.8862931132316589,0.7949538826942444,0.03712320700287819,0.8638138771057129,0.8943560123443604,0.9643343091011047,0.7306726574897766,0.7306726574897766,0.7093153595924377,0.6433825492858887,0.11837758868932724,0.8235337138175964,0.7115901112556458
0.9863458871841431,0.8830493688583374,0.8830494284629822,0.8927003741264343,0.8041187524795532,0.03510317578911781,0.8707953095436096,0.9003057479858398,0.9782261252403259,0.8277085423469543,0.8277085423469543,0.8159875869750977,0.7408238649368286,0.05886948108673096,0.8572741746902466,0.821901261806488
0.9866228699684143,0.8858194351196289,0.8858194351196289,0.895115315914154,0.8079000115394592,0.034226156771183014,0.8739210367202759,0.9024131894111633,0.9755971431732178,0.801068127155304,0.801068127155304,0.7902116775512695,0.7090155482292175,0.06761191040277481,0.8315892815589905,0.7971696257591248
0.9870254397392273,0.8883925080299377,0.8883925080299377,0.8975928425788879,0.8118320107460022,0.03285352885723114,0.8766156435012817,0.9048309922218323,0.9759241938591003,0.8285669088363647,0.8285669088363647,0.8275588750839233,0.740333080291748,0.07155760377645493,0.8445493578910828,0.8416754007339478
0.9871468544006348,0.8879910111427307,0.8879910111427307,0.8968403935432434,0.8113746047019958,0.03254903107881546,0.8767976760864258,0.9038636684417725,0.9785757064819336,0.7922216653823853,0.7922216653823853,0.7863054871559143,0.7056875824928284,0.06089373305439949,0.815597653388977,0.7964990139007568
0.9867059588432312,0.8849812150001526,0.8849812150001526,0.8939579129219055,0.8072803616523743,0.03374451398849487,0.8736196160316467,0.9010865092277527,0.9511606693267822,0.7263520359992981,0.7263520359992981,0.7134852409362793,0.6270331144332886,0.16085463762283325,0.8204779028892517,0.7258034348487854
0.9860249161720276,0.8831956386566162,0.8831957578659058,0.8914238810539246,0.8046437501907349,0.035096097737550735,0.873168408870697,0.8980180621147156,0.9809548854827881,0.8391550183296204,0.8391550183296204,0.8368532657623291,0.7576845288276672,0.04658970236778259,0.8510191440582275,0.8489211797714233
0.987019956111908,0.8869084119796753,0.8869084119796753,0.895328938961029,0.810028612613678,0.03277792036533356,0.8762056231498718,0.9019789695739746,0.9724024534225464,0.7501030564308167,0.7501030564308167,0.7291104197502136,0.6680107116699219,0.08262230455875397,0.8245329260826111,0.7308815121650696
0.9870160818099976,0.8878763914108276,0.8878763914108276,0.8963922262191772,0.8114640712738037,0.03255641832947731,0.8770882487297058,0.9031606912612915,0.9731215834617615,0.7434684038162231,0.7434684038162231,0.7328667640686035,0.6623972058296204,0.07288666814565659,0.787888765335083,0.7418832778930664
0.9873007535934448,0.8918614983558655,0.8918614983558655,0.9003493785858154,0.8170934915542603,0.03097168728709221,0.8806628584861755,0.9069179892539978,0.9703425168991089,0.7442641258239746,0.7442641258239746,0.7197534441947937,0.6634706854820251,0.09182362258434296,0.8287096619606018,0.7198966145515442
0.9868910312652588,0.8839755654335022,0.8839755654335022,0.8938411474227905,0.8066595196723938,0.03317912667989731,0.8717017769813538,0.9017897248268127,0.9425128102302551,0.6680712699890137,0.6680713295936584,0.6417984962463379,0.5724425315856934,0.21309341490268707,0.8100157976150513,0.6434149742126465
0.9861815571784973,0.8626901507377625,0.8626901507377625,0.8796430826187134,0.7777837514877319,0.03888947516679764,0.8427403569221497,0.8941495418548584,0.9422895312309265,0.6623442769050598,0.6623442769050598,0.6439284682273865,0.5513862371444702,0.20784027874469757,0.727667510509491,0.6525951623916626
0.987230658531189,0.8795574903488159,0.8795574903488159,0.8909803032875061,0.800439178943634,0.03332098573446274,0.8644834756851196,0.8999084830284119,0.9788503050804138,0.7745355367660522,0.7745355367660522,0.7902513146400452,0.6877700090408325,0.08153729140758514,0.7684139609336853,0.8297083973884583
0.9873825311660767,0.8850776553153992,0.8850775361061096,0.8951475620269775,0.8079721927642822,0.032171912491321564,0.8720167279243469,0.9030896425247192,0.9806258082389832,0.7804286479949951,0.7804286479949951,0.7863441705703735,0.6973708271980286,0.0668383315205574,0.7853423357009888,0.8106881976127625
0.9877943396568298,0.888549268245697,0.888549268245697,0.8982834219932556,0.8128952383995056,0.030704129487276077,0.8758997321128845,0.9059461355209351,0.9826741814613342,0.8129199147224426,0.8129199147224426,0.8167508840560913,0.7316457629203796,0.05609973892569542,0.8197641372680664,0.8374255895614624
0.987678587436676,0.888190507888794,0.888190507888794,0.8975843191146851,0.812322199344635,0.0307572390884161,0.8758531808853149,0.9049264788627625,0.9824829697608948,0.8065119385719299,0.8065119385719299,0.8217571973800659,0.7228409647941589,0.06144829839468002,0.7966042757034302,0.8521692752838135
